,index,id,titulo,empresa,nivel_da_vaga,link,data_publi,salario_vg,cidade_vg,descr3_vg,descr2_vg
0,14,v2455049,Analista de Inteligência de Dados Sênior,Grupo Nortearh,Sênior,https://www.vagas.com.br/vagas/v2455049/analista-de-inteligencia-de-dados-senior,Publicada em 08/11/2022,a combinar,São Paulo,Empresa,"Descrição

Descrição:
VAGA PARA ANALISTA DE INTELIGÊNCIA DE DADOS SÊNIOR
Local: São Paulo - SP

Atribuições:
- Apoio na consolidação de informações do portfólio de projetos da Diretoria
- Apoio na consolidação do plano plurianual de CAPEX da área
- Acompanhamento de KPIs do portfólio
- Construção de ferramentas de controle e dashboards
- Apoio na construção dos reports gerenciais para alta direção

Requisitos:
- Superior completo em Engenharias
- Experiência na atuação em atividades de gestão, consolidação de dados, análise de KPIs, desenho e acompanhamento de planos de ação
- Experiência em gestão de dados, organização de informações
- Experiência em gestã de processos e melhorias
- Conhecimento em Ferramentas de BI
- Conhecimento Avançado em Pacote Office Excel e Power Point
- Desejável Conhecimento em Gestão de Projetos
- Desejável Experiência em Consultorias
- Desejável Experiência com SAP"
