,index,id,titulo,empresa,nivel_da_vaga,link,data_publi,salario_vg,cidade_vg,descr3_vg,descr2_vg
0,1,v2449386,Analista de Dados,Samsung SDS Latin America Tecnologia e Logística LTDA,Pleno,https://www.vagas.com.br/vagas/v2449386/analista-de-dados,Publicada em 24/10/2022,a combinar,São Paulo,"Descrição

Descrição:
Descritivo:
Analista de dados para trabalho em armazém logístico para apoio à gestão através de análise de informações obtidas via sistemas ou monitorando rotinas de trabalho visando definição de estratégias de trabalho.

Principais atividades e responsabilidades
Coleta e análise de dados para apoio a tomadas de decisão
Elaboração de estratégias baseadas em
Mapeamento e controle de fluxos
Cronometria
Elaboração e acompanhamento de relatórios e KPIs da operação


Outros requisitos:
Pré-requisitos
Ensino superior completo
Excel Avançado
Experiência com ferramentas de BI","Assistência médica
Assistência odontológica
Auxílio creche
Participação nos Lucros ou Resultados
Refeitório
Seguro de vida
Ver todos"
