,date,quantidade,isPartial,ferramenta
24,2022-05-29,95,False,Salesforce
25,2022-06-05,86,False,Salesforce
26,2022-06-12,77,False,Salesforce
27,2022-06-19,99,False,Salesforce
28,2022-06-26,91,False,Salesforce
29,2022-07-03,84,False,Salesforce
30,2022-07-10,87,False,Salesforce
31,2022-07-17,95,False,Salesforce
32,2022-07-24,88,False,Salesforce
33,2022-07-31,96,False,Salesforce
34,2022-08-07,97,False,Salesforce
35,2022-08-14,86,False,Salesforce
36,2022-08-21,80,False,Salesforce
37,2022-08-28,93,False,Salesforce
38,2022-09-04,77,False,Salesforce
39,2022-09-11,86,False,Salesforce
40,2022-09-18,94,False,Salesforce
41,2022-09-25,85,False,Salesforce
42,2022-10-02,78,False,Salesforce
43,2022-10-09,77,False,Salesforce
44,2022-10-16,90,False,Salesforce
45,2022-10-23,98,False,Salesforce
46,2022-10-30,73,False,Salesforce
47,2022-11-06,90,False,Salesforce
48,2022-11-13,74,False,Salesforce
49,2022-11-20,79,False,Salesforce
50,2022-11-27,79,False,Salesforce
0,2021-12-12,85,False,Linux
1,2021-12-19,87,False,Linux
2,2021-12-26,82,False,Linux
3,2022-01-02,95,False,Linux
4,2022-01-09,91,False,Linux
5,2022-01-16,90,False,Linux
6,2022-01-23,87,False,Linux
7,2022-01-30,81,False,Linux
8,2022-02-06,90,False,Linux
9,2022-02-13,93,False,Linux
10,2022-02-20,94,False,Linux
11,2022-02-27,91,False,Linux
12,2022-03-06,89,False,Linux
13,2022-03-13,95,False,Linux
14,2022-03-20,87,False,Linux
15,2022-03-27,95,False,Linux
16,2022-04-03,89,False,Linux
17,2022-04-10,100,False,Linux
