,index,id,titulo,empresa,nivel_da_vaga,link,data_publi,salario_vg,cidade_vg,descr3_vg,descr2_vg
0,106,v2453123,Analista Contábil Júnior,RINA BRASIL,Júnior/Trainee,https://www.vagas.com.br/vagas/v2453123/analista-contabil-junior,Publicada em 03/11/2022,a combinar,Rio de Janeiro,"Descrição

Descrição:
Missão:
O papel se concentra em fornecer informações financeiras à gestão, pesquisando e analisando dados contábeis e elaborando relatórios.

Atividades:

Apoiar o departamento contábil com os deveres contábeis do dia-a-dia;
Transações contábeis de entrada no sistema ERP;
Receber e processar faturas de fornecedores e declarações de cobrança no sistema contábil;
Verificação das contas do Balanço Patrimonial pendentes;
Preparar a reconciliação bancária;
Análise geral do Livro;
Ajudar com contas a pagar; receber e preparar pagamentos;
Cumprindo os requisitos de aquisição;
Controle de cobrança de crédito e controle de contas a receber;
Organizar documentos e arquivos para enviar a empresas de contabilidade no exterior;
Liaise com fornecedores deveres administrativos ad-hoc.


Idiomas:
Inglês - Nível Intermediário

Outros requisitos:
Requisitos:
Bacharel em Contabilidade;
Necessária boa/sólida experiência em contabilidade;
Pacote Office Avançado (Principal Excel);
O conhecimento no Sistema Sap (Fatores de Sucesso) é uma vantagem.","Assistência médica
Assistência odontológica
Programa de treinamentos
Seguro de vida
Vale-alimentação
Vale-refeição
Ver todos"
