,index,id,titulo,empresa,nivel_da_vaga,link,data_publi,salario_vg,cidade_vg,descr3_vg,descr2_vg
0,87,v2448451,Analista de Planejamento,Confidencial,Pleno,https://www.vagas.com.br/vagas/v2448451/analista-de-planejamento,Publicada em 21/11/2022,R$ 4.500 a R$ 5.000,São Paulo,"Descrição

Descrição:

Responsabilidades: Processar pedidos de compra para América do Sul e follow up com o fornecedor até que o material seja
faturado na origem. Avaliar e ajudar a favorecer relação de confiança com os fornecedores e clientes internos garantindo as
atualizações necessárias do banco de dados. Colaborar com os sistemas de TI para monitorar operações eficazes de EDI.
Monitorar KPI´s da área pertinentes aos fornecedores designados.

Requisitos: Conhecimento de pacote office, inglês avaliação e cadeia de suprimentos. Raciocínio lógico. Experiência em análise e
elaboração de reports. Boa comunicação e disposição para resolver problemas, experiência na função.

Localidade: Jurubatuba / SP

Idiomas:
Inglês - Nível Avançado","Assistência médica
Seguro de vida
Vale-refeição"
