,index,id,titulo,empresa,nivel_da_vaga,link,data_publi,salario_vg,cidade_vg,descr3_vg,descr2_vg
0,110,v2461606,Analista de Qa Júnior,TOTVS / SUPPLIER,Júnior/Trainee,https://www.vagas.com.br/vagas/v2461606/analista-de-qa-junior,Publicada há 4 dias,a combinar,São Paulo,"Descrição

Descrição:
O QUE VOCÊ VAI FAZER:

• Realiza os testes integrados das manutenções/inovações/legislações do produto de software, garantindo que a implementação foi eficaz e não afetou outras funcionalidades do produto.
• Apoiar nos testes sistêmicos da liberação da release do produto de software (produto final), como garantir que as rotinas/operações do sistema estejam funcionando. Pode utilizar como base para direcionar seus testes os cenários previamente cadastrados na ferramenta de “Casos de Testes”.
• Elaborar os casos de testes com base em sua experiência, orientação do time ou informação oriunda do atendimento.
• Cadastrar os cenários de testes na ferramenta de Casos de Testes.
• Revisar o documento técnico escrito pelos desenvolvedores, assegurando que o cliente compreenda o que foi implementado no produto de software.
• Criar scripts de testes automatizados de baixa complexidade.

Outros requisitos:
O QUE ESPERAMOS DE VOCÊ:

Formação: Superior completa em tecnologia e afins (desejável).

Conhecimento:


Conhecimento em frameworks de automação
Técnicas de testes – nível básico.
Lógica de programação – nível básico.
Banco de dados – nível básico.
Experiência com a metodologia Ágil","Assistência médica
Assistência odontológica
Auxílio academia
Auxílio creche
Auxílio estacionamento
Bicicletário
Ver todos"
