,index,id,titulo,empresa,nivel_da_vaga,link,data_publi,salario_vg,cidade_vg,descr3_vg,descr2_vg
0,108,v2459366,Analista de Processos Pleno,TEKSID DO BRASIL,Pleno,https://www.vagas.com.br/vagas/v2459366/analista-de-processos-pleno,Publicada em 22/11/2022,a combinar,Betim,"Descrição

Descrição:
- Ter conhecimento de processos de fundição;
- Atualizar periodicamente, de forma eletrônica e nos quadros de gestão a vista, os gráficos de controle que auxiliam a gestão do setor;
- Monitorar dos gastos feitos pelo setor a fim de dar subsídio ao gerenciamento dos recursos;
- Inter-relacionar com os diversos setores da Empresa para obtenção de dados necessários ao monitoramento do setor, sendo: Qualidade, Segurança, Controle de Gestão, Vendas, etc;
- Dar suporte aos Orçamentistas, Coordenadores e Projetistas quanto do monitoramento de suas atividades;
- Dar suporte ao Gestor de Projetos quanto ao controle dos custos;
- Dar suporte ao Responsável de Métodos e Ferramental quanto ao gerenciamento das atividades e custos do setor;
- Criar e atualizar os procedimentos da área de acordo com as normas de qualidade e requisitos adequados;
- Conhecer e responder pelos Sistemas de Gestão da Qualidade, Segurança e Saúde sendo o responsável em facilitar a comunicação entre esses setores e a Engenharia;
- Conhecer, desenvolver e utilizar softwares de gestão adequados;
- Dar suporte ao Auxiliar Administrativo na elaboração da documentação de compra de itens diversos, bem como acompanhar o fluxo desta documentação;","Assistência médica
Auxílio fretado
Cesta básica
Desconto em produtos
Participação nos Lucros ou Resultados
Previdência privada
Ver todos"
